collection_extra_deck - 2022-12-29
+-----------------------------------------------+-------+
|                      Card                     | Price |
| Formula Synchron ULTRA Advent Calendar GERMAN |   0   |
|                Number 39 Utopia               |   0   |
|                      test                     |   0   |
+-----------------------------------------------+-------+
collection_deck_core - 2024-03-02
+---------------------------------------+-------+
|                  Card                 | Price |
+---------------------------------------+-------+
|           Tytannial UTR Unl           |   59  |
|    Armageddon Knight PTDN 1st Super   |   42  |
|        Enemy Controller AST unl       |   22  |
|      Reborn Tengu Ultra 3 IT 3 EN     |   19  |
|  Light and darkness dragon ultra ldpp |   16  |
|      Torrential Tribute Unlimited     |   15  |
|      Cyber Valley PTDN Super 1st      |   13  |
|           Card Trooper Ultra          |   11  |
|              One For One              |   10  |
|         Black Salvo Super 1st         |   9   |
|       Call of the Haunted Ultra       |   9   |
|           Jar of Greed Super          |   9   |
|           Starlight Road Scr          |   9   |
|          Giga Mantis UTR 1st          |   8   |
|          Zektkaliber UTR 1st          |   8   |
|            Dandylion Secret           |   7   |
|         Phantom of Chaos Super        |   4   |
|         Raigeki LOB Super Unl         |   4   |
|         Wind up Rabbit Scr Unl        |   4   |
|           Gravity Bind R 1st          |   2   |
|            Megamorph Ultra            |   2   |
|        Advanced Ritual Art Rare       |   1   |
|   Destiny Hero Disk Commander Super   |   1   |
|          Insect Knight C 1st          |   1   |
| Manju of the Ten Thousand Hands C 1st |   1   |
|  Senju of the Thousand Hands Rare 1st |   1   |
|           Cold Wave - C 1st           |   0   |
|            Hornet Super 1st           |   0   |
|        Metal Armored Bug C 1st        |   0   |
|             Neo Bug C 1st             |   0   |
|            Sonic Bird C 1st           |   0   |
|                  test                 |   0   |
+---------------------------------------+-------+
collection_old_school - 2024-03-02
+--------------------------------------------+-------+
|                    Card                    | Price |
+--------------------------------------------+-------+
|       Dark Magician Girl Secret 1st        |  2164 |
|         Blue-Eyes White Dragon DDS         |  1799 |
|  Winged kurbio lvl 10 ultimate 1st german  |  386  |
|          Gate Guardian Secret 1st          |  325  |
|           Dark Paladin 1st Ultra           |  316  |
|             Dark Magician DDS              |  312  |
|     Winged kuribo ultimate 1st german      |  312  |
|      Chaos Emperor Dragon Secret 1st       |  285  |
|       Dark Magician Girl Secret UNL        |  280  |
|       bladeedge ultimate 1st italian       |  191  |
|         Slifer The Sky Dragon YMA          |  123  |
|    EHERO bubbleman ultimate 1st german     |  118  |
|        Red Eyes Black Metal Dragon         |  114  |
|           Dark Magician BPT 2002           |  113  |
|      neos dolphin ultimate 1st german      |  113  |
| Neo Spacian Grand Mole Ultimate 1st german |  111  |
|   neos dark panther ultimate 1st german    |  111  |
|            EHERO clayman secret            |  107  |
|         Blue Eyes Toon Dragon MRL          |  101  |
|           Buster Blade Ultra 1st           |   98  |
|       Red Eyes Black Dragon BPT 2002       |   95  |
|             EHERO Avian secret             |   94  |
|         Blue-Eyes White Dragon LOB         |   93  |
|         neos air bird ultimate 1st         |   85  |
|             EHERO Burst secret             |   78  |
|             Harpies Pet Dragon             |   75  |
|             Obelisk JUMP PrScr             |   74  |
|             EHERO Neos secret              |   70  |
|      Blue Eyes White Dragon BPT 2002       |   68  |
|         Summoned Skull BPT Reverse         |   64  |
|          B Skull Dragon BPT 2002           |   61  |
|   neos flare scarab ultimate 1st german    |   51  |
|      Serpent Night Dragon Secret 1st       |   48  |
|              Jinzo Secret PSV              |   45  |
|          The Winged Dragon of Ra           |   44  |
|           Lava Golem Secret 1st            |   43  |
|           Buster Blade Ultra unl           |   36  |
|             Dark Magician LOB              |   36  |
|             Yata-Garasu Secret             |   35  |
|             Queen's Knight UTR             |   32  |
|       Ring of Destruction Secret UNL       |   32  |
|        Monster Reborn Unlimited LOB        |   31  |
| Black Luster Soldier EOTB Ultra Unlimited  |   30  |
|                Red Eyes LOB                |   30  |
|                Exodia Head                 |   29  |
|             Gemini Elf Secret              |   29  |
|             King's Knight UTR              |   29  |
|        Injection Fairy Lily Secret         |   27  |
|           Lava Golem Secret UNL            |   25  |
|          Gate Guardian Secret UNL          |   24  |
|           B. Skull Dragon Ultra            |   23  |
|             Jack's Knight UTR              |   23  |
|             Time Wizard Ultra              |   23  |
|              Exodia Left Arm               |   21  |
|            Reflect Bounder 1st             |   21  |
|    Chaos Emperor Dragon EOTE Secret unl    |   20  |
|               Don Zaloog 1st               |   20  |
|            Summoned Skull Ultra            |   20  |
|              Exodia Left Leg               |   18  |
|              Exodia Right Arm              |   17  |
|              Mirror Force MRD              |   17  |
|          Tri Horned Dragon Secret          |   17  |
|           Dark Magician of Chaos           |   16  |
|              Exodia Right Leg              |   16  |
|              Gaia LOB Vanilla              |   16  |
|           Marauding Captain 1st            |   15  |
|       Blue Eyes Ultimate JMP Secret        |   14  |
|           Gaia Dragon Champ LOB            |   13  |
|           Magic Cylinder Secret            |   11  |
|        Serpent Night Dragon Secret         |   9   |
|              Change of Heart               |   8   |
|            Vampire Lord Secret             |   8   |
|          Barrel Dragon MRD Ultra           |   7   |
|     Thousand Eyes Restrict Secret MC1      |   7   |
|         Premature Burial Ultra UNL         |   6   |
|         Thousand Dragon MRD secret         |   6   |
|       Forceful Sentry MRL Unlimited        |   3   |
|         Imperial Order PSV Secret          |   2   |
|             EHERO Spark secret             |   0   |
|                    test                    |   0   |
+--------------------------------------------+-------+
max_rarity_binder - 2024-03-04
+-------------------------------------------------------+-------+
|                          Card                         | Price |
+-------------------------------------------------------+-------+
|              Black Rose Dragon Ghost 1st              |  2118 |
|               Stardust Dragon Ghost 1st               |  1356 |
|                 Book of Moon Super CP                 |  941  |
|          Caius the Shadow Monarch Ultimate TU         |  806  |
|               Stardust Dragon Ghost Unl               |  688  |
|             Ancient Fairy Dragon Ghost 1st            |  653  |
|                   Metamorphosis CP01                  |  650  |
|                  Jinzo Secret PSV 1st                 |  648  |
|                  Archlord Kristya 1st                 |  642  |
|                    Maxx C Ultimate                    |  536  |
|                 Spirit Reaper Super CP                |  503  |
|          Brain Control Ultimate 1st 1 EN 1 DE         |  500  |
|          Lumina Lightsworn Summoner Super CP          |  499  |
|                 Magician of Faith cp2                 |  475  |
|           Red Dragon Archfiend Ultimate 1st           |  449  |
|                Trap Dustshoot Super CP                |  449  |
|                 D.D. Crow Ultimate 1st                |  434  |
|                Judgment Dragon Ultimate               |  434  |
|               Lonefire Blossom Super CP               |  377  |
|                  Gravekeeper Spy CP03                 |  362  |
|         Breaker the Magical Warrior TP7 super         |  361  |
|                    Honest Ghost 1st                   |  342  |
|               Dark Armed Dragon Ultimate              |  340  |
|           Plaguespreader Zombie Ultimate 1st          |  337  |
|         Plaguespreader Zombie Ultimate 1st ITA        |  337  |
|              Dark Armed Dragon Secret 1st             |  328  |
|                Solemn Judgment MRD 1st                |  316  |
|               Effect Veiler Ultimate 1st              |  307  |
|         Charge of the Light Brigade Secret 1st        |  289  |
|              Thunder King Rai Oh Ultimate             |  289  |
|            Lightning Vortex Ultimate 1st FR           |  269  |
|               Cyber Dragon Ultimate 1st               |  258  |
|                 Night Assailant Super                 |  257  |
|                Foolish Burial Super CP                |  253  |
| Black Luster Soldier Envoy of the Beginning Ultra 1st |  251  |
|              Black Rose Dragon Ghost Unl              |  242  |
|           Allure of Darkness Ultimate 1st EN          |  240  |
|        Phoenix Wing Wind Blast Ultimate 1st NM        |  234  |
|              Pot of Avarice Ultimate 1st              |  227  |
|         Trishula Dragon of the Ice Barrier DT         |  213  |
|               Judgment Dragon Secret 1st              |  212  |
|              Power Tool Dragon Ghost 1st              |  212  |
|                   Sangan Super RP01                   |  202  |
|                Chaos Sorcerer Ultra TU                |  200  |
|                   Tragoedia Ultimate                  |  199  |
|        Tour Guide From the Underworld Ultimate        |  197  |
|             Shooting Star Dragon Ghost 1st            |  186  |
|               Goyo Guardian Ultimate 1st              |  183  |
|              Solemn Warning Ultimate 1st              |  173  |
|            Destiny Hero Doom Lord Rare DR04           |  172  |
|                Smashing Ground Super CP               |  166  |
|        Phoenix Wing Wind Blast Ultimate 1st LP        |  161  |
|         Lyla Lightsworn Sorceress Ultimate 1st        |  156  |
|            Ehren Lightsworn Monk Secret 1st           |  150  |
|                Dark Grepher Secret 1st                |  149  |
|            Dark Magician of Chaos DMOC 1st            |  149  |
|                   Dandylion Ultimate                  |  146  |
|          Brionac Dragon of the Ice Barrier DT         |  142  |
|               Pot of Greed Ultimate 1st               |  138  |
|          Thought Ruler Archfiend Ultimate 1st         |  132  |
|               Archlord Kristya Unlimited              |  128  |
|           Chaos Emperor Dragon Ultimate 1st           |  127  |
|  Dekoichi the Battle Enchanted Locomotive UTR 1st NM  |  126  |
|              Colossal Fighter Ultimate TU             |  125  |
|                  Mirror Force MRD 1st                 |  125  |
|                  Snatch Steal MRL 1st                 |  125  |
|           Ally of Justice Catastor Ultimate           |  112  |
|                 Crush Card Virus GLD1                 |  111  |
|             Ancient Fairy Dragon Ghost Unl            |  109  |
|                 Threatening Roar CP07                 |  108  |
|            Emergency Teleport Ultimate 1st            |  107  |
|              Solar Recharge Ultimate 1st              |  107  |
|                   Maxx C Secret 1st                   |   97  |
|           Mystical Space Typhoon MST MRL 1st          |   95  |
|              Destiny Hero Dasher UTR 1st              |   94  |
|                 Mind Crush CP08 Super                 |   94  |
|                  Battle Fader UTR 1st                 |   91  |
|           Ancient Sacred Wyvern Ultimate 1st          |   90  |
|               Glow Up Bulb Ultimate 2 EN              |   90  |
|                   Dark Hole LOB 1st                   |   89  |
|                 Delinquent Duo MRL 1st                |   89  |
|            Blackwing Armor Master Ulti 1st            |   86  |
|          Avenging Knight Parshath Secret 1st          |   82  |
|            Revived King Ha Des Ultimate 1st           |   82  |
|                 Pot of Duality Scr 1st                |   78  |
|                Call of the Haunted 1st                |   77  |
|                  Heavy Storm MRD 1st                  |   77  |
|                 Debris Dragon Ultimate                |   76  |
|                Dimension Fusion IOC 1st               |   74  |
|           Monster Reincarnation Ultimate 1st          |   74  |
|               Scrap Dragon Ultimate 1st               |   74  |
|              Tempest Magician Secret 1st              |   74  |
|                   Tsukuyomi Ultimate                  |   73  |
|           Demise King of Armageddon UTR 1st           |   71  |
|         Celestia Lightsworn Angel Ultimate 1st        |   69  |
|               Gold Sarcophagus GLD2 2009              |   69  |
|                 Cyber Jar Ultimate 1st                |   68  |
|              Future Fusion UTR Unlimited              |   67  |
|               Thunder King Rai-oh Secret              |   67  |
|                    Snipe Hunter cp3                   |   66  |
|               Torrential Tribute LON 1st              |   65  |
|                    Krebons Super TU                   |   60  |
|             Ring of Destruction Secret 1st            |   60  |
|                 Tour Guide Secret 1st                 |   60  |
|                      Ruin UTR 1st                     |   58  |
|            Machine Duplication Ultimate 1st           |   54  |
|               Necro Gardna Ultimate 1st               |   53  |
|                 Drill Warrior UTR 1st                 |   52  |
|                Card Destruction SDY 1st               |   51  |
|              Red Nova Dragon Ultimate 1st             |   50  |
|                   Beckoning Light TU                  |   48  |
|                Enemy Controller AST 1st               |   48  |
|         Destiny Hero Diamond Dude Ultimate 1st        |   44  |
|                  Divine Wrath UTR 1st                 |   43  |
|                 Doomcaliber Knight TU                 |   43  |
|            Armageddon Knight PTDN 1st Super           |   42  |
|                   Doom Dozer UTR 1st                  |   40  |
|  Dekoichi the Battle Enchanted Locomotive UTR 1st LP  |   38  |
|              Light End Dragon Secret 1st              |   38  |
|             Premature Burial Ultra 1st NM             |   38  |
|               Darklord Zerato Secret 1st              |   37  |
|                       Mist Wurm                       |   37  |
|              Garoth Lightsworn Warrior TU             |   36  |
|             Seven Tools of the Bandit MRD             |   36  |
|                   Arcanite Magician                   |   33  |
|               Destiny Hero Malicious 1st              |   33  |
|               Cyber Phoenix Ultimate 1st              |   32  |
|                  Magical Android 1st                  |   28  |
|             Giant Trunade - MRL Super 1st             |   24  |
|                Nobleman of Crossout 1st               |   22  |
|                 Royal Decree DB2 Super                |   22  |
|                Orient Dragon Secret 1st               |   21  |
|                   Reborn Tengu Ultra                  |   19  |
|                Rescue Rabbit Secret 1st               |   19  |
|                  Armory Arm Ultra 1st                 |   16  |
|               Destiny Hero Plasma Secret              |   16  |
|     Return from the Different Dimension DPKB Super    |   16  |
|                     Nitro Warrior                     |   15  |
|                  Confiscation MRL 1st                 |   14  |
|           Reinforcement of the Army LOD 1st           |   14  |
|             Royal Oppression Rare LOD 1st             |   14  |
|             Solemn Judgment MRD Unlimited             |   14  |
|                    Dark End Dragon                    |   13  |
|           Gorz the Emissary of Darkness RP02          |   11  |
|                  T.G. Hyper Librarian                 |   10  |
|                     Turbo Warrior                     |   9   |
|                   Starlight Road Scr                  |   8   |
|                Graceful Charity SDP 1st               |   4   |
|             Dark Strike Fighter Super 1st             |   2   |
|             Ally of Justice Catastor DTP1             |   0   |
|     Formula Synchron ULTRA Advent Calendar GERMAN     |   0   |
|               Ryko Lightsworn Hunter 1st              |   0   |
|                Scapegoat Ultra RP01 ita               |   0   |
|                          test                         |   0   |
+-------------------------------------------------------+-------+
max_rarity_binder - 2024-04-01
+-------------------------------------------------------+-------+
|                          Card                         | Price |
+-------------------------------------------------------+-------+
|              Black Rose Dragon Ghost 1st              |  2166 |
|               Stardust Dragon Ghost 1st               |  1101 |
|                 Book of Moon Super CP                 |  927  |
|          Caius the Shadow Monarch Ultimate TU         |  721  |
|                  Archlord Kristya 1st                 |  659  |
|                   Metamorphosis CP01                  |  646  |
|             Ancient Fairy Dragon Ghost 1st            |  639  |
|                    Maxx C Ultimate                    |  518  |
|                 Spirit Reaper Super CP                |  499  |
|                 Magician of Faith cp2                 |  460  |
|           Red Dragon Archfiend Ultimate 1st           |  449  |
|                Trap Dustshoot Super CP                |  449  |
|                Judgment Dragon Ultimate               |  426  |
|          Lumina Lightsworn Summoner Super CP          |  424  |
|               Stardust Dragon Ghost Unl               |  417  |
|          Brain Control Ultimate 1st 1 EN 1 DE         |  400  |
|                    Honest Ghost 1st                   |  378  |
|                  Gravekeeper Spy CP03                 |  359  |
|         Breaker the Magical Warrior TP7 super         |  356  |
|               Lonefire Blossom Super CP               |  353  |
|                 D.D. Crow Ultimate 1st                |  347  |
|               Dark Armed Dragon Ultimate              |  334  |
|                Solemn Judgment MRD 1st                |  323  |
|              Dark Armed Dragon Secret 1st             |  289  |
|         Charge of the Light Brigade Secret 1st        |  283  |
|           Plaguespreader Zombie Ultimate 1st          |  282  |
|         Plaguespreader Zombie Ultimate 1st ITA        |  282  |
|            Lightning Vortex Ultimate 1st FR           |  271  |
|               Cyber Dragon Ultimate 1st               |  269  |
|               Effect Veiler Ultimate 1st              |  264  |
|                Foolish Burial Super CP                |  259  |
|                 Night Assailant Super                 |  254  |
|              Black Rose Dragon Ghost Unl              |  238  |
|              Thunder King Rai Oh Ultimate             |  238  |
|                   Dandylion Ultimate                  |  236  |
| Black Luster Soldier Envoy of the Beginning Ultra 1st |  233  |
|              Power Tool Dragon Ghost 1st              |  216  |
|           Allure of Darkness Ultimate 1st EN          |  214  |
|         Trishula Dragon of the Ice Barrier DT         |  213  |
|                   Tragoedia Ultimate                  |  209  |
|              Pot of Avarice Ultimate 1st              |  207  |
|               Judgment Dragon Secret 1st              |  205  |
|                   Sangan Super RP01                   |  199  |
|                Chaos Sorcerer Ultra TU                |  193  |
|        Phoenix Wing Wind Blast Ultimate 1st NM        |  192  |
|               Goyo Guardian Ultimate 1st              |  182  |
|        Tour Guide From the Underworld Ultimate        |  182  |
|          Brionac Dragon of the Ice Barrier DT         |  173  |
|            Destiny Hero Doom Lord Rare DR04           |  172  |
|                Smashing Ground Super CP               |  172  |
|                Dark Grepher Secret 1st                |  156  |
|         Lyla Lightsworn Sorceress Ultimate 1st        |  152  |
|        Phoenix Wing Wind Blast Ultimate 1st LP        |  150  |
|             Shooting Star Dragon Ghost 1st            |  147  |
|            Dark Magician of Chaos DMOC 1st            |  146  |
|            Ehren Lightsworn Monk Secret 1st           |  144  |
|          Thought Ruler Archfiend Ultimate 1st         |  144  |
|                  Mirror Force MRD 1st                 |  134  |
|               Pot of Greed Ultimate 1st               |  133  |
|           Ally of Justice Catastor Ultimate           |  132  |
|              Solemn Warning Ultimate 1st              |  129  |
|                  Heavy Storm MRD 1st                  |  127  |
|           Chaos Emperor Dragon Ultimate 1st           |  119  |
|              Colossal Fighter Ultimate TU             |  116  |
|            Emergency Teleport Ultimate 1st            |  116  |
|                 Debris Dragon Ultimate                |  115  |
|               Archlord Kristya Unlimited              |  113  |
|             Ancient Fairy Dragon Ghost Unl            |  112  |
|                 Crush Card Virus GLD1                 |  110  |
|                 Threatening Roar CP07                 |  109  |
|              Solar Recharge Ultimate 1st              |  107  |
|                  Snatch Steal MRL 1st                 |  105  |
|               Glow Up Bulb Ultimate 2 EN              |   98  |
|                 Mind Crush CP08 Super                 |   98  |
|              Tempest Magician Secret 1st              |   97  |
|              Destiny Hero Dasher UTR 1st              |   93  |
|                   Maxx C Secret 1st                   |   90  |
|                  Battle Fader UTR 1st                 |   87  |
|           Mystical Space Typhoon MST MRL 1st          |   85  |
|                 Delinquent Duo MRL 1st                |   83  |
|                 Pot of Duality Scr 1st                |   83  |
|          Avenging Knight Parshath Secret 1st          |   81  |
|            Revived King Ha Des Ultimate 1st           |   81  |
|            Blackwing Armor Master Ulti 1st            |   79  |
|           Ancient Sacred Wyvern Ultimate 1st          |   77  |
|                Call of the Haunted 1st                |   77  |
|               Scrap Dragon Ultimate 1st               |   76  |
|                   Tsukuyomi Ultimate                  |   73  |
|               Torrential Tribute LON 1st              |   71  |
|                 Cyber Jar Ultimate 1st                |   70  |
|              Future Fusion UTR Unlimited              |   70  |
|           Monster Reincarnation Ultimate 1st          |   70  |
|                Dimension Fusion IOC 1st               |   69  |
|           Demise King of Armageddon UTR 1st           |   66  |
|         Celestia Lightsworn Angel Ultimate 1st        |   65  |
|               Thunder King Rai-oh Secret              |   62  |
|                    Krebons Super TU                   |   59  |
|                 Tour Guide Secret 1st                 |   59  |
|  Dekoichi the Battle Enchanted Locomotive UTR 1st NM  |   57  |
|                      Ruin UTR 1st                     |   56  |
|               Necro Gardna Ultimate 1st               |   53  |
|                    Snipe Hunter cp3                   |   53  |
|                   Dark Hole LOB 1st                   |   51  |
|                 Drill Warrior UTR 1st                 |   50  |
|              Red Nova Dragon Ultimate 1st             |   50  |
|                   Beckoning Light TU                  |   49  |
|         Destiny Hero Diamond Dude Ultimate 1st        |   47  |
|            Machine Duplication Ultimate 1st           |   47  |
|             Ring of Destruction Secret 1st            |   47  |
|                Enemy Controller AST 1st               |   42  |
|                 Doomcaliber Knight TU                 |   41  |
|                       Mist Wurm                       |   41  |
|                  Divine Wrath UTR 1st                 |   39  |
|             Premature Burial Ultra 1st NM             |   39  |
|                   Doom Dozer UTR 1st                  |   38  |
|                Orient Dragon Secret 1st               |   38  |
|            Armageddon Knight PTDN 1st Super           |   37  |
|               Darklord Zerato Secret 1st              |   37  |
|  Dekoichi the Battle Enchanted Locomotive UTR 1st LP  |   36  |
|              Light End Dragon Secret 1st              |   36  |
|              Garoth Lightsworn Warrior TU             |   35  |
|             Seven Tools of the Bandit MRD             |   34  |
|                   Arcanite Magician                   |   33  |
|               Cyber Phoenix Ultimate 1st              |   32  |
|               Destiny Hero Malicious 1st              |   31  |
|                  Magical Android 1st                  |   28  |
|             Giant Trunade - MRL Super 1st             |   23  |
|                Nobleman of Crossout 1st               |   22  |
|                 Royal Decree DB2 Super                |   21  |
|                Rescue Rabbit Secret 1st               |   20  |
|               Destiny Hero Plasma Secret              |   16  |
|     Return from the Different Dimension DPKB Super    |   16  |
|             Solemn Judgment MRD Unlimited             |   16  |
|                  Armory Arm Ultra 1st                 |   15  |
|                     Nitro Warrior                     |   15  |
|                   Reborn Tengu Ultra                  |   15  |
|                  Confiscation MRL 1st                 |   14  |
|               Gold Sarcophagus GLD2 2009              |   14  |
|           Reinforcement of the Army LOD 1st           |   14  |
|             Royal Oppression Rare LOD 1st             |   14  |
|                    Dark End Dragon                    |   13  |
|           Gorz the Emissary of Darkness RP02          |   12  |
|                  T.G. Hyper Librarian                 |   11  |
|                     Turbo Warrior                     |   10  |
|                   Starlight Road Scr                  |   8   |
|                Graceful Charity SDP 1st               |   4   |
|     Formula Synchron ULTRA Advent Calendar GERMAN     |   3   |
|             Dark Strike Fighter Super 1st             |   2   |
|             Ally of Justice Catastor DTP1             |   0   |
|                Card Destruction SDY 1st               |   0   |
|                  Jinzo Secret PSV 1st                 |   0   |
|               Ryko Lightsworn Hunter 1st              |   0   |
|                Scapegoat Ultra RP01 ita               |   0   |
|                          test                         |   0   |
+-------------------------------------------------------+-------+
collection_old_school - 2024-04-01
+--------------------------------------------+-------+
|                    Card                    | Price |
+--------------------------------------------+-------+
|       Dark Magician Girl Secret 1st        |  1894 |
|  Winged kurbio lvl 10 ultimate 1st german  |  383  |
|           Dark Paladin 1st Ultra           |  315  |
|          Gate Guardian Secret 1st          |  312  |
|     Winged kuribo ultimate 1st german      |  302  |
|       Dark Magician Girl Secret UNL        |  281  |
|      Chaos Emperor Dragon Secret 1st       |  225  |
|       bladeedge ultimate 1st italian       |  197  |
|        Red Eyes Black Metal Dragon         |  126  |
|           Buster Blade Ultra 1st           |  120  |
|           Dark Magician BPT 2002           |  118  |
|    EHERO bubbleman ultimate 1st german     |  115  |
| Neo Spacian Grand Mole Ultimate 1st german |  113  |
|         Slifer The Sky Dragon YMA          |  111  |
|            EHERO clayman secret            |  109  |
|      neos dolphin ultimate 1st german      |  109  |
|   neos dark panther ultimate 1st german    |   99  |
|         Blue Eyes Toon Dragon MRL          |   98  |
|             EHERO Avian secret             |   95  |
|       Red Eyes Black Dragon BPT 2002       |   89  |
|             Harpies Pet Dragon             |   81  |
|         neos air bird ultimate 1st         |   81  |
|      Blue Eyes White Dragon BPT 2002       |   80  |
|             EHERO Burst secret             |   79  |
|         Blue-Eyes White Dragon LOB         |   74  |
|         Blue-Eyes White Dragon DDS         |   70  |
|             Obelisk JUMP PrScr             |   69  |
|         Summoned Skull BPT Reverse         |   65  |
|      Serpent Night Dragon Secret 1st       |   49  |
|   neos flare scarab ultimate 1st german    |   48  |
|          The Winged Dragon of Ra           |   45  |
|           Lava Golem Secret 1st            |   39  |
|              Jinzo Secret PSV              |   37  |
|       Ring of Destruction Secret UNL       |   33  |
|             Yata-Garasu Secret             |   33  |
|             Dark Magician LOB              |   32  |
|                Exodia Head                 |   30  |
|                Red Eyes LOB                |   30  |
| Black Luster Soldier EOTB Ultra Unlimited  |   29  |
|             Queen's Knight UTR             |   27  |
|             King's Knight UTR              |   25  |
|             Time Wizard Ultra              |   25  |
|             Gemini Elf Secret              |   23  |
|        Injection Fairy Lily Secret         |   23  |
|             Jack's Knight UTR              |   23  |
|             EHERO Neos secret              |   22  |
|          Gate Guardian Secret UNL          |   22  |
|           B. Skull Dragon Ultra            |   21  |
|           Buster Blade Ultra unl           |   21  |
|              Exodia Left Leg               |   21  |
|            Reflect Bounder 1st             |   21  |
|    Chaos Emperor Dragon EOTE Secret unl    |   20  |
|            Summoned Skull Ultra            |   19  |
|           Lava Golem Secret UNL            |   18  |
|               Don Zaloog 1st               |   17  |
|              Exodia Left Arm               |   17  |
|              Exodia Right Arm              |   17  |
|           Dark Magician of Chaos           |   16  |
|              Exodia Right Leg              |   16  |
|              Mirror Force MRD              |   16  |
|       Blue Eyes Ultimate JMP Secret        |   15  |
|          Tri Horned Dragon Secret          |   14  |
|           Marauding Captain 1st            |   13  |
|         Premature Burial Ultra UNL         |   13  |
|              Gaia LOB Vanilla              |   12  |
|        Monster Reborn Unlimited LOB        |   12  |
|           Magic Cylinder Secret            |   9   |
|     Thousand Eyes Restrict Secret MC1      |   9   |
|        Serpent Night Dragon Secret         |   8   |
|            Vampire Lord Secret             |   8   |
|              Change of Heart               |   7   |
|          Barrel Dragon MRD Ultra           |   6   |
|         Thousand Dragon MRD secret         |   5   |
|           Gaia Dragon Champ LOB            |   4   |
|          B Skull Dragon BPT 2002           |   3   |
|       Forceful Sentry MRL Unlimited        |   3   |
|         Imperial Order PSV Secret          |   2   |
|             Dark Magician DDS              |   0   |
|             EHERO Spark secret             |   0   |
|                    test                    |   0   |
+--------------------------------------------+-------+
max_rarity_binder - 2024-05-02
+-------------------------------------------------------+-------+
|                          Card                         | Price |
+-------------------------------------------------------+-------+
|              Black Rose Dragon Ghost 1st              |  2133 |
|               Stardust Dragon Ghost 1st               |  1874 |
|                 Book of Moon Super CP                 |  918  |
|                  Archlord Kristya 1st                 |  676  |
|                   Metamorphosis CP01                  |  629  |
|             Ancient Fairy Dragon Ghost 1st            |  628  |
|          Caius the Shadow Monarch Ultimate TU         |  568  |
|                 Spirit Reaper Super CP                |  499  |
|                    Maxx C Ultimate                    |  489  |
|                 Magician of Faith cp2                 |  460  |
|           Red Dragon Archfiend Ultimate 1st           |  457  |
|                Trap Dustshoot Super CP                |  446  |
|                Judgment Dragon Ultimate               |  436  |
|          Brain Control Ultimate 1st 1 EN 1 DE         |  400  |
|                    Honest Ghost 1st                   |  380  |
|               Stardust Dragon Ghost Unl               |  377  |
|                  Gravekeeper Spy CP03                 |  365  |
|         Breaker the Magical Warrior TP7 super         |  352  |
|               Lonefire Blossom Super CP               |  351  |
|               Dark Armed Dragon Ultimate              |  334  |
|                Solemn Judgment MRD 1st                |  332  |
|           Plaguespreader Zombie Ultimate 1st          |  299  |
|         Plaguespreader Zombie Ultimate 1st ITA        |  299  |
|         Charge of the Light Brigade Secret 1st        |  285  |
|              Dark Armed Dragon Secret 1st             |  283  |
|            Lightning Vortex Ultimate 1st FR           |  279  |
|               Effect Veiler Ultimate 1st              |  267  |
|                 D.D. Crow Ultimate 1st                |  263  |
|                Foolish Burial Super CP                |  254  |
|        Phoenix Wing Wind Blast Ultimate 1st NM        |  254  |
|                 Night Assailant Super                 |  253  |
|               Cyber Dragon Ultimate 1st               |  249  |
| Black Luster Soldier Envoy of the Beginning Ultra 1st |  219  |
|              Black Rose Dragon Ghost Unl              |  219  |
|              Thunder King Rai Oh Ultimate             |  218  |
|         Trishula Dragon of the Ice Barrier DT         |  210  |
|                Chaos Sorcerer Ultra TU                |  206  |
|              Power Tool Dragon Ghost 1st              |  205  |
|               Judgment Dragon Secret 1st              |  203  |
|           Allure of Darkness Ultimate 1st EN          |  201  |
|          Brionac Dragon of the Ice Barrier DT         |  201  |
|                   Tragoedia Ultimate                  |  200  |
|              Solar Recharge Ultimate 1st              |  199  |
|              Pot of Avarice Ultimate 1st              |  194  |
|                   Dandylion Ultimate                  |  188  |
|                   Sangan Super RP01                   |  187  |
|        Phoenix Wing Wind Blast Ultimate 1st LP        |  183  |
|               Goyo Guardian Ultimate 1st              |  182  |
|        Tour Guide From the Underworld Ultimate        |  181  |
|            Destiny Hero Doom Lord Rare DR04           |  172  |
|                Dark Grepher Secret 1st                |  170  |
|                 Threatening Roar CP07                 |  156  |
|           Ally of Justice Catastor Ultimate           |  155  |
|                Smashing Ground Super CP               |  154  |
|         Lyla Lightsworn Sorceress Ultimate 1st        |  151  |
|            Dark Magician of Chaos DMOC 1st            |  149  |
|             Shooting Star Dragon Ghost 1st            |  146  |
|                  Mirror Force MRD 1st                 |  135  |
|               Pot of Greed Ultimate 1st               |  131  |
|           Chaos Emperor Dragon Ultimate 1st           |  122  |
|              Solemn Warning Ultimate 1st              |  120  |
|            Emergency Teleport Ultimate 1st            |  116  |
|               Archlord Kristya Unlimited              |  113  |
|             Ancient Fairy Dragon Ghost Unl            |  112  |
|              Colossal Fighter Ultimate TU             |  110  |
|            Ehren Lightsworn Monk Secret 1st           |  110  |
|                   Maxx C Secret 1st                   |  110  |
|          Thought Ruler Archfiend Ultimate 1st         |  109  |
|                 Crush Card Virus GLD1                 |  106  |
|                 Debris Dragon Ultimate                |  106  |
|                  Snatch Steal MRL 1st                 |  105  |
|              Tempest Magician Secret 1st              |   97  |
